TransactionID,CustomerID,Year,Amount,StoreID,Weekday / Weekend,Brand,Transaction Region,Store Region,Age Band,Gender
12088,11325,2013,9.7,30004,Weekday,The Camping Hut,3,1,30-40,female
10127,10405,2012,14.950000000000001,10003,Weekend,River Deep Camping,1,1,30-40,female
10155,10405,2012,13.25,10004,Weekend,The Camping Hut,1,1,30-40,female
10286,10405,2012,11.2,10001,Weekday,Camping Land,1,1,30-40,female
10278,10405,2012,12.65,10002,Weekday,Outdoor,1,1,30-40,female
10280,10405,2012,9.25,10002,Weekday,Outdoor,1,1,30-40,female
10281,10405,2012,14.4,10002,Weekend,Outdoor,1,1,30-40,female
10282,10405,2012,10.7,10002,Weekend,Outdoor,1,1,30-40,female
13661,10405,2013,9.8,10002,Weekend,Outdoor,1,1,30-40,female
13662,10405,2013,3.75,10002,Weekday,Outdoor,1,1,30-40,female
13663,10405,2013,8.2,10002,Weekend,Outdoor,1,1,30-40,female
14459,10405,2013,5.9,30001,Weekday,Camping Land,3,1,30-40,female
10279,10405,2012,11.75,20001,Weekday,Camping Land,2,1,30-40,female
13660,10405,2013,8.25,20001,Weekend,Camping Land,2,1,30-40,female
12091,10405,2013,7.5,30004,Weekend,The Camping Hut,3,1,30-40,female
10128,10553,2012,9.5,10003,Weekday,River Deep Camping,1,1,30-40,female
10129,10553,2012,4.1,10003,Weekday,River Deep Camping,1,1,30-40,female
10130,10553,2012,19.650000000000002,10003,Weekend,River Deep Camping,1,1,30-40,female
12135,10553,2013,9.0,10003,Weekday,River Deep Camping,1,1,30-40,female
12136,10553,2013,18.6,10003,Weekday,River Deep Camping,1,1,30-40,female
12137,10553,2013,17.35,10003,Weekend,River Deep Camping,1,1,30-40,female
10156,10553,2012,11.5,10004,Weekend,The Camping Hut,1,1,30-40,female
10157,10553,2012,16.4,10004,Weekend,The Camping Hut,1,1,30-40,female
10288,10553,2012,16.85,10001,Weekday,Camping Land,1,1,30-40,female
10289,10553,2012,12.7,10001,Weekday,Camping Land,1,1,30-40,female
10290,10553,2012,13.4,10001,Weekend,Camping Land,1,1,30-40,female
14460,10553,2013,18.95,10001,Weekday,Camping Land,1,1,30-40,female
14461,10553,2013,1.25,10001,Weekend,Camping Land,1,1,30-40,female
10283,10553,2012,17.05,10002,Weekend,Outdoor,1,1,30-40,female
10284,10553,2012,13.6,10002,Weekend,Outdoor,1,1,30-40,female
13664,10553,2013,15.7,10002,Weekend,Outdoor,1,1,30-40,female
13665,10553,2013,7.2,10002,Weekday,Outdoor,1,1,30-40,female
10287,10553,2012,13.850000000000001,20001,Weekend,Camping Land,2,1,30-40,female
10285,10553,2012,5.85,20001,Weekday,Camping Land,2,1,30-40,female
10134,11462,2012,7.2,10003,Weekend,River Deep Camping,1,1,30-40,female
10135,11462,2012,16.55,10003,Weekend,River Deep Camping,1,1,30-40,female
12147,11462,2013,9.1,10003,Weekday,River Deep Camping,1,1,30-40,female
10164,11462,2012,7.85,10004,Weekday,The Camping Hut,1,1,30-40,female
12100,11462,2013,13.8,10004,Weekday,The Camping Hut,1,1,30-40,female
12101,11462,2013,9.850000000000001,10004,Weekend,The Camping Hut,1,1,30-40,female
12102,11462,2013,12.450000000000001,10004,Weekday,The Camping Hut,1,1,30-40,female
10309,11462,2012,11.25,10001,Weekend,Camping Land,1,1,30-40,female
10310,11462,2012,10.7,10001,Weekend,Camping Land,1,1,30-40,female
14474,11462,2013,5.4,10001,Weekend,Camping Land,1,1,30-40,female
10300,11462,2012,16.0,40002,Weekday,Outdoor,4,1,30-40,female
13676,11462,2013,5.55,40002,Weekend,Outdoor,4,1,30-40,female
10299,11462,2012,16.95,10002,Weekend,Outdoor,1,1,30-40,female
10301,11462,2012,18.35,10002,Weekday,Outdoor,1,1,30-40,female
10302,11462,2012,12.5,10002,Weekend,Outdoor,1,1,30-40,female
10303,11462,2012,21.0,10002,Weekday,Outdoor,1,1,30-40,female
10308,11462,2012,12.65,20001,Weekday,Camping Land,2,1,30-40,female
12148,11462,2013,8.2,30003,Weekday,River Deep Camping,3,1,30-40,female
10133,11462,2012,17.9,40003,Weekday,River Deep Camping,4,1,30-40,female
10137,10274,2012,13.1,10003,Weekday,River Deep Camping,1,1,30-40,female
12106,10274,2013,9.55,10004,Weekday,The Camping Hut,1,1,30-40,female
12107,10274,2013,11.65,10004,Weekend,The Camping Hut,1,1,30-40,female
10314,10274,2012,9.350000000000001,10001,Weekday,Camping Land,1,1,30-40,female
10315,10274,2012,12.75,10001,Weekend,Camping Land,1,1,30-40,female
14479,10274,2013,10.4,10001,Weekday,Camping Land,1,1,30-40,female
14480,10274,2013,15.1,10001,Weekday,Camping Land,1,1,30-40,female
14481,10274,2013,13.850000000000001,10001,Weekend,Camping Land,1,1,30-40,female
14482,10274,2013,17.4,10001,Weekend,Camping Land,1,1,30-40,female
13685,10274,2013,9.2,40002,Weekday,Outdoor,4,1,30-40,female
10306,10274,2012,8.05,10002,Weekday,Outdoor,1,1,30-40,female
10307,10274,2012,16.35,10002,Weekday,Outdoor,1,1,30-40,female
10309,10274,2012,9.7,10002,Weekend,Outdoor,1,1,30-40,female
13682,10274,2013,6.6499999999999995,10002,Weekend,Outdoor,1,1,30-40,female
13684,10274,2013,2.5,10002,Weekend,Outdoor,1,1,30-40,female
13687,10274,2013,6.75,10002,Weekday,Outdoor,1,1,30-40,female
10308,10274,2012,10.9,20001,Weekend,Camping Land,2,1,30-40,female
13683,10274,2013,4.8,20001,Weekend,Camping Land,2,1,30-40,female
13688,10274,2013,2.1,20001,Weekend,Camping Land,2,1,30-40,female
10310,10274,2012,13.05,30002,Weekday,Outdoor,3,1,30-40,female
13686,10274,2013,5.35,30002,Weekday,Outdoor,3,1,30-40,female
10138,10813,2012,13.8,10003,Weekday,River Deep Camping,1,1,30-40,female
10167,10813,2012,12.7,10004,Weekend,The Camping Hut,1,1,30-40,female
12108,10813,2013,7.6499999999999995,10004,Weekend,The Camping Hut,1,1,30-40,female
12110,10813,2013,10.05,10004,Weekday,The Camping Hut,1,1,30-40,female
12111,10813,2013,3.7,10004,Weekday,The Camping Hut,1,1,30-40,female
10318,10813,2012,13.55,10001,Weekday,Camping Land,1,1,30-40,female
10319,10813,2012,12.350000000000001,10001,Weekend,Camping Land,1,1,30-40,female
14483,10813,2013,8.450000000000001,10001,Weekend,Camping Land,1,1,30-40,female
14486,10813,2013,6.8,10001,Weekend,Camping Land,1,1,30-40,female
14487,10813,2013,6.6,10001,Weekday,Camping Land,1,1,30-40,female
13689,10813,2013,4.7,10002,Weekend,Outdoor,1,1,30-40,female
13690,10813,2013,12.3,10002,Weekday,Outdoor,1,1,30-40,female
13691,10813,2013,4.85,10002,Weekday,Outdoor,1,1,30-40,female
14484,10813,2013,4.9,40001,Weekend,Camping Land,4,1,30-40,female
10316,10813,2012,13.3,30001,Weekday,Camping Land,3,1,30-40,female
10320,10813,2012,10.950000000000001,30001,Weekend,Camping Land,3,1,30-40,female
10317,10813,2012,18.150000000000002,20001,Weekend,Camping Land,2,1,30-40,female
14485,10813,2013,3.3499999999999996,20001,Weekend,Camping Land,2,1,30-40,female
10139,10813,2012,15.65,30003,Weekday,River Deep Camping,3,1,30-40,female
10140,10813,2012,7.0,30003,Weekday,River Deep Camping,3,1,30-40,female
12109,10813,2013,5.6,20004,Weekend,The Camping Hut,2,1,30-40,female
10143,11818,2012,10.15,10003,Weekend,River Deep Camping,1,1,30-40,female
12153,11818,2013,9.15,10003,Weekend,River Deep Camping,1,1,30-40,female
10171,11818,2012,1.9,10004,Weekday,The Camping Hut,1,1,30-40,female
10336,11818,2012,12.55,10001,Weekday,Camping Land,1,1,30-40,female
10337,11818,2012,8.850000000000001,10001,Weekend,Camping Land,1,1,30-40,female
10339,11818,2012,19.2,10001,Weekday,Camping Land,1,1,30-40,female
14497,11818,2013,11.350000000000001,10001,Weekend,Camping Land,1,1,30-40,female
14499,11818,2013,2.75,10001,Weekend,Camping Land,1,1,30-40,female
14500,11818,2013,6.4,10001,Weekday,Camping Land,1,1,30-40,female
10319,11818,2012,12.4,40002,Weekday,Outdoor,4,1,30-40,female
10320,11818,2012,20.650000000000002,10002,Weekend,Outdoor,1,1,30-40,female
10321,11818,2012,13.850000000000001,10002,Weekday,Outdoor,1,1,30-40,female
13706,11818,2013,5.85,10002,Weekday,Outdoor,1,1,30-40,female
13707,11818,2013,11.850000000000001,10002,Weekend,Outdoor,1,1,30-40,female
13708,11818,2013,11.05,10002,Weekend,Outdoor,1,1,30-40,female
13709,11818,2013,2.75,10002,Weekday,Outdoor,1,1,30-40,female
10338,11818,2012,13.75,30001,Weekday,Camping Land,3,1,30-40,female
10335,11818,2012,17.2,20001,Weekday,Camping Land,2,1,30-40,female
14498,11818,2013,12.75,20001,Weekend,Camping Land,2,1,30-40,female
10322,11818,2012,8.350000000000001,30002,Weekend,Outdoor,3,1,30-40,female
10144,10339,2012,16.05,10003,Weekend,River Deep Camping,1,1,30-40,female
12154,10339,2013,15.6,10003,Weekday,River Deep Camping,1,1,30-40,female
10173,10339,2012,15.1,10004,Weekday,The Camping Hut,1,1,30-40,female
10174,10339,2012,7.35,10004,Weekday,The Camping Hut,1,1,30-40,female
10344,10339,2012,15.55,10001,Weekday,Camping Land,1,1,30-40,female
14503,10339,2013,3.4,10001,Weekday,Camping Land,1,1,30-40,female
14504,10339,2013,7.25,10001,Weekday,Camping Land,1,1,30-40,female
14505,10339,2013,9.55,10001,Weekend,Camping Land,1,1,30-40,female
14507,10339,2013,10.850000000000001,10001,Weekday,Camping Land,1,1,30-40,female
10329,10339,2012,16.45,10002,Weekend,Outdoor,1,1,30-40,female
10330,10339,2012,9.8,10002,Weekday,Outdoor,1,1,30-40,female
13714,10339,2013,5.45,10002,Weekend,Outdoor,1,1,30-40,female
13716,10339,2013,8.25,10002,Weekday,Outdoor,1,1,30-40,female
13717,10339,2013,3.55,10002,Weekday,Outdoor,1,1,30-40,female
12119,10339,2013,4.5,40004,Weekend,The Camping Hut,4,1,30-40,female
14506,10339,2013,17.25,40001,Weekend,Camping Land,4,1,30-40,female
10345,10339,2012,1.0,20001,Weekday,Camping Land,2,1,30-40,female
13715,10339,2013,11.8,20001,Weekday,Camping Land,2,1,30-40,female
10145,10143,2012,10.75,10003,Weekday,River Deep Camping,1,1,30-40,female
12156,10143,2013,4.9,10003,Weekend,River Deep Camping,1,1,30-40,female
10175,10143,2012,15.3,10004,Weekend,The Camping Hut,1,1,30-40,female
12122,10143,2013,7.95,10004,Weekend,The Camping Hut,1,1,30-40,female
12123,10143,2013,5.55,10004,Weekend,The Camping Hut,1,1,30-40,female
10352,10143,2012,5.05,10001,Weekday,Camping Land,1,1,30-40,female
10353,10143,2012,11.350000000000001,10001,Weekday,Camping Land,1,1,30-40,female
10355,10143,2012,11.950000000000001,10001,Weekday,Camping Land,1,1,30-40,female
10356,10143,2012,12.15,10001,Weekday,Camping Land,1,1,30-40,female
14510,10143,2013,8.55,10001,Weekend,Camping Land,1,1,30-40,female
14513,10143,2013,12.3,10001,Weekday,Camping Land,1,1,30-40,female
14514,10143,2013,11.450000000000001,10001,Weekday,Camping Land,1,1,30-40,female
10335,10143,2012,10.1,10002,Weekend,Outdoor,1,1,30-40,female
10336,10143,2012,9.4,10002,Weekday,Outdoor,1,1,30-40,female
13723,10143,2013,3.3,10002,Weekend,Outdoor,1,1,30-40,female
13726,10143,2013,1.0,10002,Weekday,Outdoor,1,1,30-40,female
10176,10143,2012,7.35,40004,Weekend,The Camping Hut,4,1,30-40,female
10354,10143,2012,9.65,30001,Weekend,Camping Land,3,1,30-40,female
10337,10143,2012,2.55,20001,Weekend,Camping Land,2,1,30-40,female
14511,10143,2013,1.0,20001,Weekend,Camping Land,2,1,30-40,female
13725,10143,2013,6.95,20001,Weekday,Camping Land,2,1,30-40,female
14512,10143,2013,4.6,20001,Weekday,Camping Land,2,1,30-40,female
13724,10143,2013,1.0,30002,Weekend,Outdoor,3,1,30-40,female
10146,11261,2012,16.05,10003,Weekend,River Deep Camping,1,1,30-40,female
12157,11261,2013,3.55,10003,Weekday,River Deep Camping,1,1,30-40,female
10177,11261,2012,10.450000000000001,10004,Weekday,The Camping Hut,1,1,30-40,female
10178,11261,2012,7.45,10004,Weekend,The Camping Hut,1,1,30-40,female
10179,11261,2012,7.6499999999999995,10004,Weekday,The Camping Hut,1,1,30-40,female
10180,11261,2012,14.1,10004,Weekend,The Camping Hut,1,1,30-40,female
12124,11261,2013,10.5,10004,Weekday,The Camping Hut,1,1,30-40,female
10357,11261,2012,12.6,10001,Weekend,Camping Land,1,1,30-40,female
10359,11261,2012,12.65,10001,Weekday,Camping Land,1,1,30-40,female
14516,11261,2013,10.5,10001,Weekend,Camping Land,1,1,30-40,female
13729,11261,2013,12.25,40002,Weekday,Outdoor,4,1,30-40,female
13727,11261,2013,4.85,10002,Weekday,Outdoor,1,1,30-40,female
13728,11261,2013,11.350000000000001,10002,Weekday,Outdoor,1,1,30-40,female
10358,11261,2012,10.1,40001,Weekend,Camping Land,4,1,30-40,female
10362,11261,2012,16.5,40001,Weekend,Camping Land,4,1,30-40,female
14515,11261,2013,12.450000000000001,40001,Weekend,Camping Land,4,1,30-40,female
14517,11261,2013,15.0,40001,Weekend,Camping Land,4,1,30-40,female
14518,11261,2013,12.75,40001,Weekday,Camping Land,4,1,30-40,female
10360,11261,2012,9.6,30001,Weekday,Camping Land,3,1,30-40,female
10361,11261,2012,12.9,30001,Weekend,Camping Land,3,1,30-40,female
10338,11261,2012,7.5,20001,Weekend,Camping Land,2,1,30-40,female
10147,10287,2012,11.850000000000001,10003,Weekday,River Deep Camping,1,1,30-40,female
10148,10287,2012,10.25,10003,Weekend,River Deep Camping,1,1,30-40,female
10181,10287,2012,9.9,10004,Weekend,The Camping Hut,1,1,30-40,female
10364,10287,2012,9.55,10001,Weekday,Camping Land,1,1,30-40,female
14520,10287,2013,11.25,10001,Weekday,Camping Land,1,1,30-40,female
10341,10287,2012,17.85,40002,Weekend,Outdoor,4,1,30-40,female
10339,10287,2012,16.05,10002,Weekend,Outdoor,1,1,30-40,female
10340,10287,2012,9.05,10002,Weekend,Outdoor,1,1,30-40,female
13730,10287,2013,3.8499999999999996,10002,Weekday,Outdoor,1,1,30-40,female
13731,10287,2013,2.75,10002,Weekend,Outdoor,1,1,30-40,female
13732,10287,2013,3.9,10002,Weekend,Outdoor,1,1,30-40,female
13733,10287,2013,2.1,10002,Weekday,Outdoor,1,1,30-40,female
13734,10287,2013,6.05,10002,Weekday,Outdoor,1,1,30-40,female
13735,10287,2013,19.650000000000002,10002,Weekend,Outdoor,1,1,30-40,female
10363,10287,2012,17.35,30001,Weekday,Camping Land,3,1,30-40,female
14519,10287,2013,3.25,30001,Weekday,Camping Land,3,1,30-40,female
12158,10287,2013,13.25,40003,Weekday,River Deep Camping,4,1,30-40,female
10149,11520,2012,12.850000000000001,10003,Weekday,River Deep Camping,1,1,30-40,female
10150,11520,2012,8.450000000000001,10003,Weekday,River Deep Camping,1,1,30-40,female
10151,11520,2012,4.75,10003,Weekday,River Deep Camping,1,1,30-40,female
12159,11520,2013,4.55,10003,Weekend,River Deep Camping,1,1,30-40,female
12160,11520,2013,9.9,10003,Weekend,River Deep Camping,1,1,30-40,female
10182,11520,2012,11.05,10004,Weekday,The Camping Hut,1,1,30-40,female
12125,11520,2013,10.2,10004,Weekend,The Camping Hut,1,1,30-40,female
12126,11520,2013,7.7,10004,Weekend,The Camping Hut,1,1,30-40,female
10366,11520,2012,10.850000000000001,10001,Weekend,Camping Land,1,1,30-40,female
14522,11520,2013,8.850000000000001,10001,Weekday,Camping Land,1,1,30-40,female
10342,11520,2012,23.25,10002,Weekday,Outdoor,1,1,30-40,female
10343,11520,2012,9.15,10002,Weekday,Outdoor,1,1,30-40,female
10344,11520,2012,13.9,10002,Weekend,Outdoor,1,1,30-40,female
13737,11520,2013,13.25,10002,Weekend,Outdoor,1,1,30-40,female
13738,11520,2013,14.850000000000001,10002,Weekday,Outdoor,1,1,30-40,female
10365,11520,2012,8.65,30001,Weekday,Camping Land,3,1,30-40,female
14523,11520,2013,11.350000000000001,30001,Weekend,Camping Land,3,1,30-40,female
14521,11520,2013,10.350000000000001,20001,Weekday,Camping Land,2,1,30-40,female
13739,11520,2013,1.0,20001,Weekend,Camping Land,2,1,30-40,female
13740,11520,2013,10.0,20001,Weekday,Camping Land,2,1,30-40,female
13736,11520,2013,2.4,30002,Weekday,Outdoor,3,1,30-40,female
10183,11520,2012,7.55,20004,Weekend,The Camping Hut,2,1,30-40,female
12161,11520,2013,8.25,40003,Weekend,River Deep Camping,4,1,30-40,female
10152,10008,2012,4.8,10003,Weekday,River Deep Camping,1,1,30-40,female
10153,10008,2012,10.950000000000001,10003,Weekend,River Deep Camping,1,1,30-40,female
12162,10008,2013,7.1,10003,Weekday,River Deep Camping,1,1,30-40,female
10184,10008,2012,11.350000000000001,10004,Weekday,The Camping Hut,1,1,30-40,female
12127,10008,2013,4.0,10004,Weekend,The Camping Hut,1,1,30-40,female
10369,10008,2012,15.450000000000001,10001,Weekend,Camping Land,1,1,30-40,female
14524,10008,2013,7.2,10001,Weekday,Camping Land,1,1,30-40,female
14525,10008,2013,12.450000000000001,10001,Weekday,Camping Land,1,1,30-40,female
14526,10008,2013,13.15,10001,Weekday,Camping Land,1,1,30-40,female
13741,10008,2013,6.9,40002,Weekend,Outdoor,4,1,30-40,female
10346,10008,2012,9.25,10002,Weekend,Outdoor,1,1,30-40,female
13742,10008,2013,6.85,10002,Weekend,Outdoor,1,1,30-40,female
10185,10008,2012,8.950000000000001,40004,Weekend,The Camping Hut,4,1,30-40,female
10367,10008,2012,7.1499999999999995,20001,Weekend,Camping Land,2,1,30-40,female
10368,10008,2012,12.9,20001,Weekend,Camping Land,2,1,30-40,female
10370,10008,2012,13.0,20001,Weekday,Camping Land,2,1,30-40,female
10345,10008,2012,9.8,30002,Weekend,Outdoor,3,1,30-40,female
12128,10008,2013,9.65,30004,Weekend,The Camping Hut,3,1,30-40,female
10154,11866,2012,10.4,10003,Weekend,River Deep Camping,1,1,30-40,female
10155,11866,2012,10.450000000000001,10003,Weekday,River Deep Camping,1,1,30-40,female
12163,11866,2013,2.0,10003,Weekend,River Deep Camping,1,1,30-40,female
10186,11866,2012,13.05,10004,Weekend,The Camping Hut,1,1,30-40,female
12129,11866,2013,8.0,10004,Weekend,The Camping Hut,1,1,30-40,female
12130,11866,2013,10.2,10004,Weekday,The Camping Hut,1,1,30-40,female
12131,11866,2013,6.1499999999999995,10004,Weekend,The Camping Hut,1,1,30-40,female
12132,11866,2013,5.35,10004,Weekend,The Camping Hut,1,1,30-40,female
12133,11866,2013,9.5,10004,Weekend,The Camping Hut,1,1,30-40,female
10372,11866,2012,12.15,10001,Weekday,Camping Land,1,1,30-40,female
10373,11866,2012,13.9,10001,Weekend,Camping Land,1,1,30-40,female
10374,11866,2012,5.75,10001,Weekend,Camping Land,1,1,30-40,female
14527,11866,2013,8.25,10001,Weekend,Camping Land,1,1,30-40,female
10156,11866,2012,9.4,20003,Weekend,River Deep Camping,2,1,30-40,female
13745,11866,2013,5.2,10002,Weekend,Outdoor,1,1,30-40,female
13746,11866,2013,13.0,10002,Weekend,Outdoor,1,1,30-40,female
10371,11866,2012,12.450000000000001,40001,Weekday,Camping Land,4,1,30-40,female
10375,11866,2012,8.9,20001,Weekend,Camping Land,2,1,30-40,female
13743,11866,2013,6.2,20001,Weekday,Camping Land,2,1,30-40,female
10347,11866,2012,16.150000000000002,30002,Weekday,Outdoor,3,1,30-40,female
10348,11866,2012,15.6,30002,Weekend,Outdoor,3,1,30-40,female
13744,11866,2013,5.1499999999999995,30002,Weekend,Outdoor,3,1,30-40,female
10157,11626,2012,22.45,10003,Weekend,River Deep Camping,1,1,30-40,female
10158,11626,2012,13.25,10003,Weekend,River Deep Camping,1,1,30-40,female
10159,11626,2012,9.950000000000001,10003,Weekend,River Deep Camping,1,1,30-40,female
12164,11626,2013,9.8,10003,Weekend,River Deep Camping,1,1,30-40,female
12165,11626,2013,7.7,10003,Weekend,River Deep Camping,1,1,30-40,female
10187,11626,2012,11.15,10004,Weekday,The Camping Hut,1,1,30-40,female
12139,11626,2013,3.2,10004,Weekend,The Camping Hut,1,1,30-40,female
12141,11626,2013,9.7,10004,Weekend,The Camping Hut,1,1,30-40,female
12142,11626,2013,12.1,10004,Weekday,The Camping Hut,1,1,30-40,female
10379,11626,2012,12.7,10001,Weekend,Camping Land,1,1,30-40,female
10380,11626,2012,10.0,10001,Weekend,Camping Land,1,1,30-40,female
10381,11626,2012,11.950000000000001,10001,Weekend,Camping Land,1,1,30-40,female
14532,11626,2013,3.75,10001,Weekend,Camping Land,1,1,30-40,female
14533,11626,2013,14.3,10001,Weekday,Camping Land,1,1,30-40,female
14534,11626,2013,10.7,10001,Weekend,Camping Land,1,1,30-40,female
14535,11626,2013,12.7,10001,Weekend,Camping Land,1,1,30-40,female
10354,11626,2012,20.8,40002,Weekend,Outdoor,4,1,30-40,female
10355,11626,2012,15.8,40002,Weekday,Outdoor,4,1,30-40,female
13749,11626,2013,11.850000000000001,40002,Weekday,Outdoor,4,1,30-40,female
10353,11626,2012,10.0,10002,Weekend,Outdoor,1,1,30-40,female
10358,11626,2012,14.55,10002,Weekend,Outdoor,1,1,30-40,female
13750,11626,2013,8.05,10002,Weekend,Outdoor,1,1,30-40,female
10352,11626,2012,1.0,20001,Weekend,Camping Land,2,1,30-40,female
10356,11626,2012,6.5,20001,Weekend,Camping Land,2,1,30-40,female
10357,11626,2012,7.55,30002,Weekday,Outdoor,3,1,30-40,female
12140,11626,2013,10.350000000000001,20004,Weekend,The Camping Hut,2,1,30-40,female
10160,11704,2012,9.9,10003,Weekday,River Deep Camping,1,1,30-40,female
10161,11704,2012,17.95,10003,Weekday,River Deep Camping,1,1,30-40,female
12143,11704,2013,9.25,10004,Weekday,The Camping Hut,1,1,30-40,female
10382,11704,2012,9.7,10001,Weekday,Camping Land,1,1,30-40,female
10383,11704,2012,14.75,10001,Weekend,Camping Land,1,1,30-40,female
10384,11704,2012,10.15,10001,Weekday,Camping Land,1,1,30-40,female
14538,11704,2013,6.95,10001,Weekend,Camping Land,1,1,30-40,female
13751,11704,2013,12.3,40002,Weekend,Outdoor,4,1,30-40,female
10359,11704,2012,10.950000000000001,10002,Weekend,Outdoor,1,1,30-40,female
10360,11704,2012,18.3,10002,Weekday,Outdoor,1,1,30-40,female
10362,11704,2012,11.450000000000001,10002,Weekday,Outdoor,1,1,30-40,female
13752,11704,2013,13.0,10002,Weekend,Outdoor,1,1,30-40,female
13754,11704,2013,11.3,10002,Weekday,Outdoor,1,1,30-40,female
10189,11704,2012,15.05,40004,Weekend,The Camping Hut,4,1,30-40,female
14536,11704,2013,7.6499999999999995,30001,Weekend,Camping Land,3,1,30-40,female
10385,11704,2012,9.55,20001,Weekday,Camping Land,2,1,30-40,female
13753,11704,2013,6.6499999999999995,20001,Weekday,Camping Land,2,1,30-40,female
14537,11704,2013,7.2,20001,Weekday,Camping Land,2,1,30-40,female
10361,11704,2012,6.9,30002,Weekday,Outdoor,3,1,30-40,female
10188,11704,2012,11.950000000000001,30004,Weekend,The Camping Hut,3,1,30-40,female
12166,11704,2013,5.95,40003,Weekend,River Deep Camping,4,1,30-40,female
10163,10892,2012,12.65,10003,Weekend,River Deep Camping,1,1,30-40,female
10164,10892,2012,10.05,10003,Weekend,River Deep Camping,1,1,30-40,female
12170,10892,2013,17.650000000000002,10003,Weekday,River Deep Camping,1,1,30-40,female
10193,10892,2012,19.05,10004,Weekend,The Camping Hut,1,1,30-40,female
10390,10892,2012,10.4,10001,Weekend,Camping Land,1,1,30-40,female
10391,10892,2012,10.55,10001,Weekday,Camping Land,1,1,30-40,female
14540,10892,2013,6.75,10001,Weekend,Camping Land,1,1,30-40,female
10165,10892,2012,8.8,20003,Weekday,River Deep Camping,2,1,30-40,female
12169,10892,2013,4.85,20003,Weekend,River Deep Camping,2,1,30-40,female
10365,10892,2012,13.950000000000001,40002,Weekend,Outdoor,4,1,30-40,female
13758,10892,2013,11.3,40002,Weekday,Outdoor,4,1,30-40,female
10364,10892,2012,14.9,10002,Weekday,Outdoor,1,1,30-40,female
13757,10892,2013,6.1,10002,Weekday,Outdoor,1,1,30-40,female
13759,10892,2013,8.0,10002,Weekend,Outdoor,1,1,30-40,female
13760,10892,2013,12.05,10002,Weekend,Outdoor,1,1,30-40,female
13761,10892,2013,13.05,10002,Weekend,Outdoor,1,1,30-40,female
13762,10892,2013,8.15,10002,Weekday,Outdoor,1,1,30-40,female
13763,10892,2013,11.75,10002,Weekday,Outdoor,1,1,30-40,female
13764,10892,2013,15.5,10002,Weekend,Outdoor,1,1,30-40,female
10392,10892,2012,5.55,30001,Weekend,Camping Land,3,1,30-40,female
10194,10892,2012,13.350000000000001,30004,Weekend,The Camping Hut,3,1,30-40,female
10195,10892,2012,13.950000000000001,30004,Weekday,The Camping Hut,3,1,30-40,female
10166,11137,2012,17.45,10003,Weekend,River Deep Camping,1,1,30-40,female
10167,11137,2012,9.75,10003,Weekend,River Deep Camping,1,1,30-40,female
10168,11137,2012,6.9,10003,Weekend,River Deep Camping,1,1,30-40,female
10197,11137,2012,8.15,10004,Weekend,The Camping Hut,1,1,30-40,female
12146,11137,2013,6.3,10004,Weekday,The Camping Hut,1,1,30-40,female
10393,11137,2012,10.75,10001,Weekend,Camping Land,1,1,30-40,female
10394,11137,2012,20.6,10001,Weekday,Camping Land,1,1,30-40,female
14541,11137,2013,1.1,10001,Weekend,Camping Land,1,1,30-40,female
14542,11137,2013,12.55,10001,Weekend,Camping Land,1,1,30-40,female
13766,11137,2013,6.35,10002,Weekday,Outdoor,1,1,30-40,female
10196,11137,2012,9.55,40004,Weekday,The Camping Hut,4,1,30-40,female
14543,11137,2013,14.950000000000001,40001,Weekend,Camping Land,4,1,30-40,female
13765,11137,2013,12.9,20001,Weekend,Camping Land,2,1,30-40,female
12171,11137,2013,12.1,30003,Weekend,River Deep Camping,3,1,30-40,female
12147,11137,2013,12.850000000000001,20004,Weekend,The Camping Hut,2,1,30-40,female
10173,11244,2012,76.75,10003,Weekend,River Deep Camping,1,1,40-50,male
14545,11244,2013,44.65,20001,Weekend,Camping Land,2,1,40-50,male
10174,10626,2012,76.14999999999999,10003,Weekend,River Deep Camping,1,1,40-50,male
10372,10626,2012,74.8,10002,Weekend,Outdoor,1,1,40-50,male
10373,10626,2012,61.6,10002,Weekday,Outdoor,1,1,40-50,male
10175,11409,2012,64.2,10003,Weekday,River Deep Camping,1,1,40-50,male
10374,11409,2012,53.2,10002,Weekday,Outdoor,1,1,40-50,male
13776,11409,2013,92.35,10002,Weekend,Outdoor,1,1,40-50,male
10176,10789,2012,96.25,10003,Weekend,River Deep Camping,1,1,40-50,male
12173,10789,2013,36.5,10003,Weekday,River Deep Camping,1,1,40-50,male
10375,10789,2012,65.5,10002,Weekend,Outdoor,1,1,40-50,male
10177,10909,2012,96.9,10003,Weekend,River Deep Camping,1,1,40-50,male
10404,10909,2012,51.949999999999996,10001,Weekend,Camping Land,1,1,40-50,male
13778,10909,2013,27.35,10002,Weekday,Outdoor,1,1,40-50,male
10377,10909,2012,60.8,20001,Weekday,Camping Land,2,1,40-50,male
10178,11654,2012,70.55,10003,Weekend,River Deep Camping,1,1,40-50,male
12174,11654,2013,73.3,30003,Weekday,River Deep Camping,3,1,40-50,male
10179,11865,2012,87.6,10003,Weekday,River Deep Camping,1,1,40-50,male
10180,11878,2012,71.6,10003,Weekday,River Deep Camping,1,1,40-50,male
10408,11878,2012,55.849999999999994,30001,Weekend,Camping Land,3,1,40-50,male
10382,11878,2012,48.75,30002,Weekday,Outdoor,3,1,40-50,male
